,Drugname,Price,Form,Category,ID
119565,MICONAZ 2% ORAL GEL 20 GM,11,Capsule,Vitamin,119565
119566,MICONAZ 2% ORAL GEL 20 GM,11,Injection,Antiviral,119566
119567,MICONAZ 2% ORAL GEL 20 GM,11,Ointment,Antifungal,119567
119568,MICONAZ 2% ORAL GEL 20 GM,11,Ointment,Antiviral,119568
119588,MICORT 1% CREAM,12,Syrup,Antifungal,119588
119626,MICROGENEST 30/150 MCG 21 TABS.,28,Tablet,Painkiller,119626
119627,MICROGENEST 30/150 MCG 21 TABS.(MOH ONLY,48,Ointment,Antiviral,119627
119628,MICROGENEST 30/150 MCG 21 TABS.(MOH ONLY,48,Ointment,Antibiotic,119628
119629,MICROGENEST 30/150 MCG 21 TABS.(MOH ONLY,48,Ointment,Antiviral,119629
119636,MICROGENEST 30/150MCG 21 TAB,21,Injection,Antifungal,119636
119662,MICROLUT 0.03MG 35 COATED TAB.,55,Capsule,Antibiotic,119662
119663,MICROLUT 0.03MG 35 COATED TAB.,55,Capsule,Painkiller,119663
119664,MICROLUT 0.03MG 35 COATED TAB.,55,Capsule,Vitamin,119664
119665,MICROLUT 0.03MG 35 COATED TAB.,55,Syrup,Antifungal,119665
119666,MICROLUT 0.03MG 35 COATED TAB.,55,Syrup,Antiviral,119666
119684,MICROSERC 16MG 20 TAB,26,Syrup,Vitamin,119684
119685,MICROSERC 16MG 20 TAB,26,Syrup,Antifungal,119685
119688,MICROSERC 16MG 20 TAB.,30,Syrup,Vitamin,119688
119690,MICROSERC 24MG 20 TAB,23,Ointment,Antibiotic,119690
119691,MICROSERC 24MG 20 TAB.,30,Tablet,Painkiller,119691
119699,MICROSERC 8MG 30 TAB,17,Capsule,Antiviral,119699
119700,MICROSERC 8MG 30 TAB,17,Capsule,Antibiotic,119700
119703,MICROSERC 8MG 30 TAB.,14,Syrup,Antifungal,119703
119704,MICROSERC 8MG 30 TAB.,14,Ointment,Painkiller,119704
119764,MIDATHETIC 15MG/3ML 3 AMP.,14,Capsule,Painkiller,119764
119765,MIDATHETIC 15MG/3ML 3 AMP.,14,Injection,Painkiller,119765
119766,MIDATHETIC 15MG/3ML 3 AMP.,14,Tablet,Antiviral,119766
119767,MIDATHETIC 15MG/3ML 3 AMP.,14,Tablet,Painkiller,119767
119768,MIDATHETIC 15MG/3ML 3 AMP.,14,Syrup,Antibiotic,119768
119769,MIDATHETIC 15MG/3ML 3 AMP.,14,Syrup,Antiviral,119769
119770,MIDATHETIC 15MG/3ML 3 AMP.,14,Injection,Vitamin,119770
119771,MIDATHETIC 15MG/3ML 3 AMP.,14,Tablet,Painkiller,119771
119830,MIDATHETIC 5MG/ML 10 AMP.,19,Ointment,Painkiller,119830
119831,MIDATHETIC 5MG/ML 10 AMP.,19,Syrup,Antifungal,119831
119832,MIDATHETIC 5MG/ML 10 AMP.,19,Ointment,Vitamin,119832
119833,MIDATHETIC 5MG/ML 10 AMP.,19,Injection,Antibiotic,119833
119834,MIDATHETIC 5MG/ML 10 AMP.,19,Injection,Vitamin,119834
119835,MIDATHETIC 5MG/ML 10 AMP.,19,Tablet,Antiviral,119835
119836,MIDATHETIC 5MG/ML 10 AMP.,19,Capsule,Antiviral,119836
119837,MIDATHETIC 5MG/ML 10 AMP.,19,Capsule,Antiviral,119837
119838,MIDATHETIC 5MG/ML 10 AMP.,19,Syrup,Antifungal,119838
119839,MIDATHETIC 5MG/ML 10 AMP.,19,Tablet,Antiviral,119839
119840,MIDATHETIC 5MG/ML 10 AMP.,19,Capsule,Vitamin,119840
119841,MIDATHETIC 5MG/ML 10 AMP.,19,Syrup,Antiviral,119841
119963,MIDODRINE 1% ORAL DROPS,98,Ointment,Painkiller,119963
119964,MIDODRINE 1% ORAL DROPS,98,Capsule,Antifungal,119964
119965,MIDODRINE 1% ORAL DROPS,98,Syrup,Antifungal,119965
119966,MIDODRINE 1% ORAL DROPS,98,Ointment,Antiviral,119966
119967,MIDODRINE 1% ORAL DROPS,98,Syrup,Antifungal,119967
119992,MIDODRINE 1% ORAL DROPS 10ML,56,Ointment,Antiviral,119992
119993,MIDODRINE 1% ORAL DROPS 10ML,56,Ointment,Antiviral,119993
119994,MIDODRINE 1% ORAL DROPS 10ML,56,Tablet,Antiviral,119994
119995,MIDODRINE 1% ORAL DROPS 10ML,56,Syrup,Painkiller,119995
119996,MIDODRINE 1% ORAL DROPS 10ML,56,Capsule,Antifungal,119996
119997,MIDODRINE 1% ORAL DROPS 10ML,56,Ointment,Painkiller,119997
119998,MIDODRINE 1% ORAL DROPS 10ML,56,Capsule,Antibiotic,119998
119999,MIDODRINE 1% ORAL DROPS 10ML,56,Tablet,Painkiller,119999
120036,MIDODRINE 2.5 MG 20 TAB,13,Injection,Antifungal,120036
120037,MIDODRINE 2.5 MG 20 TAB,13,Capsule,Antifungal,120037
120038,MIDODRINE 2.5 MG 20 TAB,13,Tablet,Antiviral,120038
120039,MIDODRINE 2.5 MG 20 TAB,13,Syrup,Vitamin,120039
120088,MIDODRINE 2.5MG 20TAB.,45,Capsule,Antiviral,120088
120089,MIDODRINE 2.5MG 20TAB.,45,Syrup,Antiviral,120089
120090,MIDODRINE 2.5MG 20TAB.,45,Capsule,Antifungal,120090
120091,MIDODRINE 2.5MG 20TAB.,45,Capsule,Vitamin,120091
120092,MIDODRINE 2.5MG 20TAB.,45,Tablet,Antibiotic,120092
120093,MIDODRINE 2.5MG 20TAB.,45,Capsule,Antibiotic,120093
120094,MIDODRINE 2.5MG 20TAB.,45,Capsule,Vitamin,120094
120095,MIDODRINE 2.5MG 20TAB.,45,Tablet,Painkiller,120095
120146,MIDODRINE 2.5MG 20 TAB,48,Injection,Antibiotic,120146
120147,MIDODRINE 2.5MG 20 TAB,48,Ointment,Vitamin,120147
120148,MIDODRINE 2.5MG 20 TAB,48,Injection,Antibiotic,120148
120149,MIDODRINE 2.5MG 20 TAB,48,Ointment,Antifungal,120149
120150,MIDODRINE 2.5MG 20 TAB,48,Tablet,Antibiotic,120150
120151,MIDODRINE 2.5MG 20 TAB,48,Capsule,Vitamin,120151
120152,MIDODRINE 2.5MG 20 TAB,48,Injection,Antifungal,120152
120153,MIDODRINE 2.5MG 20 TAB,48,Injection,Antifungal,120153
120246,MIFLONIDE 400MCG 60 INH. CAP,23,Syrup,Painkiller,120246
120247,MIFLONIDE 400MCG 60 INH. CAP,23,Capsule,Vitamin,120247
120248,MIFLONIDE 400MCG 60 INH. CAP,23,Tablet,Vitamin,120248
120249,MIFLONIDE 400MCG 60 INH. CAP,23,Ointment,Antiviral,120249
120268,MIFLONIDE 400MCG 60 INH. CAPS.,20,Capsule,Painkiller,120268
120269,MIFLONIDE 400MCG 60 INH. CAPS.,20,Injection,Painkiller,120269
120270,MIFLONIDE 400MCG 60 INH. CAPS.,20,Injection,Vitamin,120270
120378,MIGRIZA 10MG 5 TAB.,12,Injection,Painkiller,120378
120627,MOBIC 15 MG 30 TAB.,84,Injection,Antifungal,120627
120628,MOBIC 15 MG 30 TAB.,84,Injection,Antiviral,120628
120629,MOBIC 15 MG 30 TAB.,84,Capsule,Vitamin,120629
120630,MOBIC 15 MG 30 TAB.,84,Capsule,Antibiotic,120630
120631,MOBIC 15 MG 30 TAB.,84,Ointment,Antifungal,120631
120712,MOBILEX 10 SACHETS,61,Injection,Antiviral,120712
120713,MOBILEX 10 SACHETS,61,Ointment,Painkiller,120713
120714,MOBILEX 10 SACHETS,61,Syrup,Antiviral,120714
120715,MOBILEX 10 SACHETS,61,Injection,Antiviral,120715
120716,MOBILEX 10 SACHETS,61,Tablet,Painkiller,120716
120757,MOBINORM CREAM 60 GM,15,Injection,Vitamin,120757
120758,MOBINORM CREAM 60 GM,15,Ointment,Vitamin,120758
120759,MOBINORM CREAM 60 GM,15,Syrup,Vitamin,120759
120760,MOBINORM CREAM 60 GM,15,Ointment,Antibiotic,120760
120761,MOBINORM CREAM 60 GM,15,Injection,Antibiotic,120761
120767,MOBINORM CREAM 60 GM,16,Capsule,Antifungal,120767
120768,MOBINORM CREAM 60 GM,16,Ointment,Painkiller,120768
120769,MOBINORM CREAM 60 GM,16,Syrup,Painkiller,120769
120770,MOBINORM CREAM 60 GM,16,Capsule,Antibiotic,120770
120771,MOBINORM CREAM 60 GM,16,Syrup,Antibiotic,120771
120888,MOBITIL 15MG 10 TAB,46,Capsule,Antifungal,120888
120889,MOBITIL 15MG 10 TAB,46,Injection,Vitamin,120889
120890,MOBITIL 15MG 10 TAB,46,Ointment,Painkiller,120890
120891,MOBITIL 15MG 10 TAB,46,Syrup,Painkiller,120891
120892,MOBITIL 15MG 10 TAB,46,Injection,Painkiller,120892
120893,MOBITIL 15MG 10 TAB,46,Injection,Painkiller,120893
120894,MOBITIL 15MG 10 TAB,46,Ointment,Antibiotic,120894
120895,MOBITIL 15MG 10 TAB,46,Ointment,Antiviral,120895
120896,MOBITIL 15MG 10 TAB,46,Injection,Antiviral,120896
120897,MOBITIL 15MG 10 TAB,46,Tablet,Antifungal,120897
120958,MOBITIL 15MG 10 TABLET,59,Syrup,Antiviral,120958
120959,MOBITIL 15MG 10 TABLET,59,Syrup,Antiviral,120959
120960,MOBITIL 15MG 10 TABLET,59,Injection,Vitamin,120960
120961,MOBITIL 15MG 10 TABLET,59,Syrup,Painkiller,120961
120962,MOBITIL 15MG 10 TABLET,59,Syrup,Antifungal,120962
120963,MOBITIL 15MG 10 TABLET,59,Injection,Painkiller,120963
120964,MOBITIL 15MG 10 TABLET,59,Syrup,Antifungal,120964
120965,MOBITIL 15MG 10 TABLET,59,Injection,Painkiller,120965
120993,MOBITIL 15MG 5 SUPP,243,Tablet,Antibiotic,120993
120994,MOBITIL 15MG 5 SUPP,243,Tablet,Antiviral,120994
120995,MOBITIL 15MG 5 SUPP,243,Capsule,Vitamin,120995
120996,MOBITIL 15MG 5 SUPP,243,Ointment,Antibiotic,120996
120997,MOBITIL 15MG 5 SUPP,243,Injection,Vitamin,120997
120998,MOBITIL 15MG 5 SUPP,243,Syrup,Antibiotic,120998
121053,MOBITIL 15MG/1.5ML 3 AMP,56,Syrup,Antiviral,121053
121054,MOBITIL 15MG/1.5ML 3 AMP,56,Tablet,Painkiller,121054
121055,MOBITIL 15MG/1.5ML 3 AMP,56,Injection,Painkiller,121055
121056,MOBITIL 15MG/1.5ML 3 AMP,56,Capsule,Antifungal,121056
121057,MOBITIL 15MG/1.5ML 3 AMP,56,Capsule,Vitamin,121057
121058,MOBITIL 15MG/1.5ML 3 AMP,90,Ointment,Vitamin,121058
121059,MOBITIL 15MG/1.5ML 3 AMP,90,Ointment,Painkiller,121059
121060,MOBITIL 15MG/1.5ML 3 AMP,90,Tablet,Antibiotic,121060
121061,MOBITIL 15MG/1.5ML 3 AMP,90,Ointment,Antibiotic,121061
121062,MOBITIL 15MG/1.5ML 3 AMP,90,Ointment,Antifungal,121062
121079,MOBITIL 15MG/1.5ML 3 AMPOULE,59,Ointment,Antibiotic,121079
121080,MOBITIL 15MG/1.5ML 3 AMPOULE,59,Capsule,Antibiotic,121080
121081,MOBITIL 15MG/1.5ML 3 AMPOULE,59,Syrup,Antifungal,121081
121082,MOBITIL 15MG/1.5ML 3 AMPOULE,59,Tablet,Painkiller,121082
121083,MOBITIL 15MG/1.5ML 3 AMPOULE,59,Capsule,Antiviral,121083
121089,MOBITIL 15MG/1.5ML 3 AMPOULE,107,Tablet,Painkiller,121089
121090,MOBITIL 15MG/1.5ML 3 AMPOULE,107,Tablet,Antibiotic,121090
121091,MOBITIL 15MG/1.5ML 3 AMPOULE,107,Ointment,Antifungal,121091
121092,MOBITIL 15MG/1.5ML 3 AMPOULE,107,Syrup,Vitamin,121092
121093,MOBITIL 15MG/1.5ML 3 AMPOULE,107,Capsule,Vitamin,121093
121119,MOBITIL 7.5MG 10 TAB,16,Injection,Vitamin,121119
121120,MOBITIL 7.5MG 10 TAB,16,Capsule,Painkiller,121120
121124,MOBITIL 7.5MG 10 TABLET,20,Capsule,Antifungal,121124
121125,MOBITIL 7.5MG 10 TABLET,20,Capsule,Vitamin,121125
121152,MODASOMIL 200 MG 30 TAB,11,Tablet,Painkiller,121152
121153,MODASOMIL 200 MG 30 TAB,11,Capsule,Painkiller,121153
121154,MODASOMIL 200 MG 30 TAB,37,Ointment,Antiviral,121154
121155,MODASOMIL 200 MG 30 TAB,37,Tablet,Vitamin,121155
121157,MODASOMIL 200 MG 30 TABS.,25,Capsule,Antifungal,121157
121158,MODASOMIL 200 MG 30 TABS.,25,Ointment,Antiviral,121158
121196,MODAZAR 25/100MG 8 F.C.TAB.,24,Tablet,Painkiller,121196
121234,MODERN CRANBERRY 30 CAPSULES,21,Syrup,Antiviral,121234
121235,MODERN CRANBERRY 30 CAPSULES,21,Capsule,Antiviral,121235
121264,MODERN SAW PALMETTO 30 CAPSULES,13,Tablet,Antifungal,121264
121265,MODERN SAW PALMETTO 30 CAPSULES,13,Tablet,Antifungal,121265
121299,MODURETIC 5/50MG 30 TAB.,88,Syrup,Painkiller,121299
121300,MODURETIC 5/50MG 30 TAB.,88,Ointment,Painkiller,121300
121301,MODURETIC 5/50MG 30 TAB.,88,Tablet,Antibiotic,121301
121302,MODURETIC 5/50MG 30 TAB.,88,Tablet,Antifungal,121302
121303,MODURETIC 5/50MG 30 TAB.,88,Syrup,Vitamin,121303
121314,MODURETIC 5/50MG 30 TAB.,21,Ointment,Antibiotic,121314
121315,MODURETIC 5/50MG 30 TAB.,21,Injection,Antibiotic,121315
121316,MODURETIC 5/50MG 30 TAB.,21,Capsule,Painkiller,121316
121317,MODURETIC 5/50MG 30 TAB.,21,Injection,Antibiotic,121317
121318,MODURETIC 5/50MG 30 TAB.,21,Ointment,Antiviral,121318
121349,MOFLOX 400MG 10 F.C.TAB.,23,Syrup,Painkiller,121349
121350,MOFLOX 400MG 10 F.C.TAB.,23,Injection,Vitamin,121350
121365,MOFLOX 400MG 10 TAB,89,Tablet,Antifungal,121365
121366,MOFLOX 400MG 10 TAB,89,Ointment,Vitamin,121366
121367,MOFLOX 400MG 10 TAB,89,Capsule,Vitamin,121367
121368,MOFLOX 400MG 10 TAB,89,Injection,Antibiotic,121368
121396,MOFLOX 400MG 5 F.C.TAB.,25,Injection,Antiviral,121396
121397,MOFLOX 400MG 5 F.C.TAB.,25,Ointment,Vitamin,121397
121398,MOFLOX 400MG 5 F.C.TAB.,25,Syrup,Vitamin,121398
121399,MOFLOX 400MG 5 F.C.TAB.,25,Injection,Antiviral,121399
121400,MOFLOX 400MG 5 F.C.TAB.,25,Injection,Antibiotic,121400
121401,MOFLOX 400MG 5 F.C.TAB.,25,Injection,Antifungal,121401
121402,MOFLOX 400MG 5 F.C.TAB.,25,Syrup,Vitamin,121402
121469,MOHAIR OIL SPRAY 120 ML,31,Ointment,Antifungal,121469
121470,MOHAIR OIL SPRAY 120 ML,31,Injection,Antifungal,121470
121471,MOHAIR OIL SPRAY 120 ML,31,Tablet,Antiviral,121471
121472,MOHAIR OIL SPRAY 120 ML,31,Ointment,Vitamin,121472
121687,MOIST-1 CREAM 100 ML,70,Ointment,Antibiotic,121687
121688,MOIST-1 CREAM 100 ML,70,Ointment,Painkiller,121688
121689,MOIST-1 CREAM 100 ML,70,Injection,Antiviral,121689
121690,MOIST-1 CREAM 100 ML,70,Tablet,Antifungal,121690
121691,MOIST-1 CREAM 100 ML,70,Capsule,Vitamin,121691
121692,MOIST-1 CREAM 100 ML,70,Capsule,Vitamin,121692
121693,MOIST-1 CREAM 100 ML,70,Tablet,Antibiotic,121693
121694,MOIST-1 CREAM 100 ML,70,Tablet,Vitamin,121694
121695,MOIST-1 CREAM 100 ML,70,Tablet,Vitamin,121695
121696,MOIST-1 CREAM 100 ML,70,Syrup,Vitamin,121696
121697,MOIST-1 CREAM 100 ML,70,Capsule,Antifungal,121697
121698,MOIST-1 CREAM 100 ML,70,Syrup,Antifungal,121698
121699,MOIST-1 CREAM 100 ML,14,Injection,Antifungal,121699
121700,MOIST-1 CREAM 100 ML,14,Ointment,Antifungal,121700
121701,MOIST-1 CREAM 100 ML,14,Tablet,Antifungal,121701
121702,MOIST-1 CREAM 100 ML,14,Tablet,Painkiller,121702
121703,MOIST-1 CREAM 100 ML,14,Injection,Vitamin,121703
121704,MOIST-1 CREAM 100 ML,14,Injection,Vitamin,121704
121705,MOIST-1 CREAM 100 ML,14,Ointment,Vitamin,121705
121706,MOIST-1 CREAM 100 ML,14,Ointment,Antifungal,121706
121707,MOIST-1 CREAM 100 ML,14,Syrup,Antiviral,121707
121708,MOIST-1 CREAM 100 ML,14,Syrup,Antiviral,121708
121709,MOIST-1 CREAM 100 ML,14,Capsule,Painkiller,121709
121710,MOIST-1 CREAM 100 ML,14,Syrup,Painkiller,121710
121775,MOIST-1 MILKY CLEANSER 200 ML,18,Tablet,Vitamin,121775
121776,MOIST-1 MILKY CLEANSER 200 ML,18,Tablet,Antiviral,121776
121914,MR. BEAR PLUS CHOCOLATE SYRUP 160 ML,25,Capsule,Antibiotic,121914
121915,MR. BEAR PLUS CHOCOLATE SYRUP 160 ML,25,Syrup,Antifungal,121915
121938,MR. BEAR PLUS SYRUP 160 ML,42,Injection,Vitamin,121938
121939,MR. BEAR PLUS SYRUP 160 ML,42,Tablet,Vitamin,121939
121940,MR. BEAR PLUS SYRUP 160 ML,42,Capsule,Vitamin,121940
121941,MR. BEAR PLUS SYRUP 160 ML,42,Syrup,Painkiller,121941
121942,MR. BEAR PLUS SYRUP 160 ML,42,Syrup,Antibiotic,121942
121943,MR. BEAR PLUS SYRUP 160 ML,42,Capsule,Antibiotic,121943
121944,MR. BEAR PLUS SYRUP 160 ML,42,Tablet,Antiviral,121944
122124,MUCO 15MG/5ML SYRUP 100 ML,11,Injection,Vitamin,122124
122125,MUCO 15MG/5ML SYRUP 100 ML,11,Injection,Antiviral,122125
122144,MUCO 15MG/5ML SYRUP 120 ML,372,Syrup,Antifungal,122144
122145,MUCO 15MG/5ML SYRUP 120 ML,372,Injection,Antiviral,122145
122146,MUCO 15MG/5ML SYRUP 120 ML,372,Tablet,Antifungal,122146
122147,MUCO 15MG/5ML SYRUP 120 ML,372,Capsule,Antiviral,122147
122148,MUCO 15MG/5ML SYRUP 120 ML,372,Ointment,Antiviral,122148
122149,MUCO 15MG/5ML SYRUP 120 ML,372,Syrup,Antifungal,122149
122150,MUCO 15MG/5ML SYRUP 120 ML,372,Capsule,Antibiotic,122150
122158,MUCO 15MG/5ML SYRUP 120 ML,61,Injection,Antiviral,122158
122159,MUCO 15MG/5ML SYRUP 120 ML,61,Injection,Painkiller,122159
122160,MUCO 15MG/5ML SYRUP 120 ML,61,Tablet,Antibiotic,122160
122161,MUCO 15MG/5ML SYRUP 120 ML,61,Injection,Vitamin,122161
122162,MUCO 15MG/5ML SYRUP 120 ML,61,Tablet,Painkiller,122162
122163,MUCO 15MG/5ML SYRUP 120 ML,61,Injection,Antifungal,122163
122164,MUCO 15MG/5ML SYRUP 120 ML,61,Syrup,Antibiotic,122164
122222,MUCO 75MG S.R. 20 CAP,297,Tablet,Antifungal,122222
122223,MUCO 75MG S.R. 20 CAP,297,Syrup,Painkiller,122223
122224,MUCO 75MG S.R. 20 CAP,297,Syrup,Painkiller,122224
122225,MUCO 75MG S.R. 20 CAP,297,Capsule,Painkiller,122225
122226,MUCO 75MG S.R. 20 CAP,297,Syrup,Vitamin,122226
122227,MUCO 75MG S.R. 20 CAP,297,Tablet,Painkiller,122227
122228,MUCO 75MG S.R. 20 CAP,297,Capsule,Antiviral,122228
122229,MUCO 75MG S.R. 20 CAP,297,Tablet,Painkiller,122229
122249,MUCO 75MG S.R. 20 CAPS,303,Tablet,Vitamin,122249
122250,MUCO 75MG S.R. 20 CAPS,303,Syrup,Antifungal,122250
122251,MUCO 75MG S.R. 20 CAPS,303,Injection,Antibiotic,122251
122261,MUCO 75MG S.R.CAPS,16,Ointment,Antifungal,122261
122262,MUCO 75MG S.R.CAPS,16,Tablet,Antiviral,122262
122263,MUCO 75MG S.R.CAPS,16,Ointment,Antifungal,122263
122264,MUCO 75MG S.R.CAPS,16,Injection,Antibiotic,122264
122317,MUCO SR CAPS,110,Syrup,Antifungal,122317
122318,MUCO SR CAPS,110,Injection,Antifungal,122318
122319,MUCO SR CAPS,110,Syrup,Antifungal,122319
122320,MUCO SR CAPS,110,Ointment,Antibiotic,122320
122321,MUCO SR CAPS,110,Ointment,Painkiller,122321
122322,MUCO SR CAPS,110,Capsule,Antifungal,122322
122358,MUCOBRAVE,22,Tablet,Antibiotic,122358
122359,MUCOBRAVE,22,Injection,Painkiller,122359
122360,MUCOBRAVE,22,Syrup,Painkiller,122360
122437,MUCOBRAVE 10 SACHETS,15,Tablet,Antifungal,122437
122438,MUCOBRAVE 10 SACHETS,15,Tablet,Painkiller,122438
122439,MUCOBRAVE 10 SACHETS,15,Capsule,Vitamin,122439
122451,MUCOBRAVE 10SACHETS,15,Tablet,Painkiller,122451
122452,MUCOBRAVE 10SACHETS,15,Capsule,Vitamin,122452
122453,MUCOBRAVE 10SACHETS,15,Capsule,Antibiotic,122453
122495,MUCOBRAVE 600 MG 10 SACHETS,82,Ointment,Painkiller,122495
122496,MUCOBRAVE 600 MG 10 SACHETS,82,Injection,Painkiller,122496
122497,MUCOBRAVE 600 MG 10 SACHETS,82,Capsule,Antibiotic,122497
122498,MUCOBRAVE 600 MG 10 SACHETS,82,Capsule,Painkiller,122498
122499,MUCOBRAVE 600 MG 10 SACHETS,82,Tablet,Antibiotic,122499
122500,MUCOBRAVE 600 MG 10 SACHETS,82,Ointment,Antiviral,122500
122501,MUCOBRAVE 600 MG 10 SACHETS,82,Ointment,Antibiotic,122501
122502,MUCOBRAVE 600 MG 10 SACHETS,332,Capsule,Painkiller,122502
122503,MUCOBRAVE 600 MG 10 SACHETS,332,Capsule,Antiviral,122503
122504,MUCOBRAVE 600 MG 10 SACHETS,332,Ointment,Painkiller,122504
122505,MUCOBRAVE 600 MG 10 SACHETS,332,Tablet,Painkiller,122505
122506,MUCOBRAVE 600 MG 10 SACHETS,332,Syrup,Antifungal,122506
122507,MUCOBRAVE 600 MG 10 SACHETS,332,Ointment,Painkiller,122507
122508,MUCOBRAVE 600 MG 10 SACHETS,332,Capsule,Antiviral,122508
122577,MUCOBRAVE 600 SACHET,12,Tablet,Vitamin,122577
122578,MUCOBRAVE 600 SACHET,12,Capsule,Antiviral,122578
122579,MUCOBRAVE 600 SACHET,12,Tablet,Antiviral,122579
122615,MUCOBRAVE 600MG 10 SACHETS,17,Injection,Antifungal,122615
122616,MUCOBRAVE 600MG 10 SACHETS,17,Capsule,Antifungal,122616
122617,MUCOBRAVE 600MG 10 SACHETS,37,Tablet,Antiviral,122617
122618,MUCOBRAVE 600MG 10 SACHETS,37,Capsule,Vitamin,122618
122637,MUCOBRAVE 600MG SACHET,19,Injection,Antibiotic,122637
122638,MUCOBRAVE 600MG SACHET,19,Tablet,Antifungal,122638
122649,MUCOBRAVE 600MG SACHETS,17,Tablet,Antiviral,122649
122650,MUCOBRAVE 600MG SACHETS,17,Capsule,Painkiller,122650
122651,MUCOBRAVE 600MG SACHETS,17,Tablet,Antibiotic,122651
122652,MUCOBRAVE 600MG SACHETS,17,Injection,Painkiller,122652
122695,MUCOBRAVE SACHET,30,Syrup,Painkiller,122695
122696,MUCOBRAVE SACHET,30,Capsule,Antiviral,122696
122697,MUCOBRAVE SACHET,30,Ointment,Antifungal,122697
122707,MUCOBRAVE SACHETS,35,Capsule,Antibiotic,122707
122708,MUCOBRAVE SACHETS,35,Syrup,Vitamin,122708
122709,MUCOBRAVE SACHETS,35,Capsule,Antifungal,122709
122710,MUCOBRAVE SACHETS,35,Syrup,Antifungal,122710
122743,MUCOGEL SUSP. 180 ML,51,Syrup,Antibiotic,122743
122744,MUCOGEL SUSP. 180 ML,51,Capsule,Painkiller,122744
122745,MUCOGEL SUSP. 180 ML,51,Tablet,Antibiotic,122745
122768,MUCOPECT 15MG/5ML SYRUP,219,Injection,Antibiotic,122768
122769,MUCOPECT 15MG/5ML SYRUP,219,Tablet,Vitamin,122769
122770,MUCOPECT 15MG/5ML SYRUP,32,Tablet,Antiviral,122770
122771,MUCOPECT 15MG/5ML SYRUP,32,Tablet,Antibiotic,122771
122791,MUCOPHYLLINE SYRUP 125 ML,198,Injection,Antifungal,122791
122792,MUCOPHYLLINE SYRUP 125 ML,198,Tablet,Painkiller,122792
122817,MUCOSIN SYRUP 100 ML,13,Ointment,Antibiotic,122817
122818,MUCOSIN SYRUP 100 ML,13,Ointment,Vitamin,122818
122834,MUCOSOL 375MG 20 CAP,94,Injection,Painkiller,122834
122835,MUCOSOL 375MG 20 CAP,94,Injection,Antibiotic,122835
122836,MUCOSOL 375MG 20 CAP,94,Injection,Painkiller,122836
122837,MUCOSOL 375MG 20 CAP,94,Ointment,Antiviral,122837
122838,MUCOSOL 375MG 20 CAP,94,Capsule,Antiviral,122838
122839,MUCOSOL 375MG 20 CAP,94,Tablet,Antiviral,122839
122873,MUCOSOL 375MG 20 CAPS.,130,Tablet,Painkiller,122873
122874,MUCOSOL 375MG 20 CAPS.,130,Ointment,Antibiotic,122874
122875,MUCOSOL 375MG 20 CAPS.,130,Tablet,Vitamin,122875
122876,MUCOSOL 375MG 20 CAPS.,130,Syrup,Antiviral,122876
122877,MUCOSOL 375MG 20 CAPS.,130,Capsule,Antibiotic,122877
122890,MUCOSOL ADULT 250mg/5ml syrup 120ml,14,Ointment,Antiviral,122890
122934,MUCOSOL PED. 125MG/5ML SYRUP 120ML,17,Injection,Antiviral,122934
122935,MUCOSOL PED. 125MG/5ML SYRUP 120ML,17,Injection,Painkiller,122935
122936,MUCOSOL PED. 125MG/5ML SYRUP 120ML,17,Injection,Vitamin,122936
122939,MUCOSOL PED.125MG/5ML SYRUP 120ML,14,Tablet,Painkiller,122939
122940,MUCOSOL PED.125MG/5ML SYRUP 120ML,14,Tablet,Painkiller,122940
122941,MUCOSOL PED.125MG/5ML SYRUP 120ML,14,Tablet,Antibiotic,122941
122942,MUCOSOL PED.125MG/5ML SYRUP 120ML,14,Syrup,Antibiotic,122942
122971,MUCOSTA 100MG 20 F.C.TAB.,53,Capsule,Antiviral,122971
122972,MUCOSTA 100MG 20 F.C.TAB.,53,Ointment,Antifungal,122972
122973,MUCOSTA 100MG 20 F.C.TAB.,53,Capsule,Vitamin,122973
122974,MUCOSTA 100MG 20 F.C.TAB.,53,Injection,Antifungal,122974
122981,MUCOSTA 100MG 20 TAB.,12,Ointment,Painkiller,122981
122982,MUCOSTA 100MG 20 TAB.,12,Injection,Painkiller,122982
122983,MUCOSTA 100MG 20 TAB.,12,Injection,Painkiller,122983
122987,MUCOSTA 100MG 20 TAB.,66,Injection,Vitamin,122987
122988,MUCOSTA 100MG 20 TAB.,66,Ointment,Antibiotic,122988
122989,MUCOSTA 100MG 20 TAB.,66,Ointment,Antifungal,122989
123009,MUCOTEC 150MG 20 CAP,19,Injection,Vitamin,123009
123010,MUCOTEC 150MG 20 CAP,19,Injection,Vitamin,123010
123019,MUCOTEC 150MG 20 CAPS.,19,Injection,Antiviral,123019
123020,MUCOTEC 150MG 20 CAPS.,19,Tablet,Antifungal,123020
123021,MUCOTEC 150MG 20 CAPS.,19,Injection,Vitamin,123021
123022,MUCOTEC 150MG 20 CAPS.,19,Ointment,Antiviral,123022
123071,MULTI-RELAX 10MG 20 F.C. TAB,279,Ointment,Antibiotic,123071
123072,MULTI-RELAX 10MG 20 F.C. TAB,279,Syrup,Antifungal,123072
123073,MULTI-RELAX 10MG 20 F.C. TAB,279,Ointment,Antiviral,123073
123074,MULTI-RELAX 10MG 20 F.C. TAB,15,Tablet,Antiviral,123074
